"author_display_name","author_is_verified","author_profile_pic_url","author_profile_url","author_username","created_at","created_at_timestamp","has_audio","is_liked_by_author","item_type","like_count","media_type","post_code","post_url","quote_count","reply_count","reply_id","reply_to_username","reply_url","repost_count","scraped_at","share_count","text_content","view_count"
"Fristian Griec Media","false",,,"fgmedia.official","2025-12-30T13:20:24.000Z",,,,"original_post","0",,"DS45lINkhz5","https://www.threads.com/@fgmedia.official/post/DS45lINkhz5/usulan-pemilihan-kepala-daerah-oleh-dprd-kembali-mencuat-politik-uang-dan","0","4",,,,"0","2026-01-08T22:05:17.627064Z","0","Usulan pemilihan kepala daerah oleh DPRD kembali mencuat. Politik uang dan mahalnya ongkos Pilkada banyak dijadikan dalih untuk mendorong perubahan mekanisme pemilihan, tetapi ada juga yang menolaknya dengan menyebut permasalahan utama: ada pada lemahnya penegakan hukum. Tapi, sebenarnya wacana ini memang mencuat demi rakyat atau pihak tertentu? A Thread","117"
"Fristian Griec Media","false","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/482193620_1992882764553309_3037643466513488100_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QG7HFNvOF_KboPBPZ4ZLbOCWcmrKqO6ue_e2C6aeiEwW_KgfuHFPvTW5JFhKGmNIw0&_nc_ohc=zvXNEyBDWggQ7kNvwG-yrut&_nc_gid=sYcTfOdV9hD8apTxJBZf-g&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afp9Tksa7KmIs1DuCUfgtgOf76vqo1efnHaBJ6tTEtF5Ag&oe=6965F8E1&_nc_sid=10d13b","https://www.threads.com/@fgmedia.official","fgmedia.official","2025-12-30T13:20:29.000Z","1767100829","false","false","reply","0","1",,,"0","1","DS45lvfEmbO","fgmedia.official","https://www.threads.com/@fgmedia.official/post/DS45lvfEmbO","0","2026-01-08T22:05:17.642678Z",,"Kalau menurut anggota Komisi III DPR RI dari Fraksi PKB, Abdullah, dengan kepala daerah dipilih DPRD bisa memutus rantai korupsi di daerah yang biasanya disebabkan oleh biaya politik yang mahal. Nah, pernyataan itu diungkap usai dirinya melihat banyaknya bupati yang terjerat Operasi Tangkap Tangan (OTT) Komisi Pemberantasan Korupsi.",
