"author_display_name","author_is_verified","author_profile_pic_url","author_profile_url","author_username","created_at","created_at_timestamp","has_audio","is_liked_by_author","item_type","like_count","media_type","post_code","post_url","quote_count","reply_count","reply_id","reply_to_username","reply_url","repost_count","scraped_at","share_count","text_content","view_count"
"Jhon Sitorus","false",,,"jhonsitorus8","2025-12-24T07:53:41.000Z",,,,"original_post","57",,"DSo3as5Evs5","https://www.threads.com/@jhonsitorus8/post/DSo3as5Evs5/video-hati-golkar-sedang-mengusulkan-agar-pemilihan-gubernur-bupati-dan-walikota","1","6",,,,"2","2026-01-08T22:14:15.038361Z","0","Hati2, Golkar sedang mengusulkan agar Pemilihan Gubernur, Bupati dan Walikota lewat DPRD saja bukan lewat rakyat secara langsung lagi. Jangan lengah, Bahlil ini licik demi kepentingan partai dan koalisinya sekalipun ditengah situasi bencana di Aceh. . . #pilkada #golkar #bahlil #pilpres2029 #dprd","670"
"Laily Rasuna","false","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/588860204_17842671351631771_6256666861983490052_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGYQng7ArnVYfU7zL0TA3CwKmtXMUVBifKSDJfWMtDwtMmWrwiK1galMBKBnH8dwkw&_nc_ohc=MjH3nXLD7QUQ7kNvwG9pfP_&_nc_gid=h2lzhwcNGgOVWSK81me8UQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afq0OjFZsCn96Du3XnEY1TqNulp9hWm5CbcVjbpQ8xa-yA&oe=69660A3B&_nc_sid=10d13b","https://www.threads.com/@lailyrasuna","lailyrasuna","2025-12-24T08:33:21.000Z","1766565201","false","false","reply","0","19",,,"0","0","DSo79c-DzrW","jhonsitorus8","https://www.threads.com/@lailyrasuna/post/DSo79c-DzrW","0","2026-01-08T22:14:15.051253Z",,"Benar itu ..... bikin mundur Demokrasi",
"Avriliana Queens Chen","false","https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/573011387_17842300038613488_83909431701034199_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43NjUuYzIifQ&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QGYQng7ArnVYfU7zL0TA3CwKmtXMUVBifKSDJfWMtDwtMmWrwiK1galMBKBnH8dwkw&_nc_ohc=d7o5pbWA_cwQ7kNvwGXZaxh&_nc_gid=h2lzhwcNGgOVWSK81me8UQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afr3hK_i8DSp72THOQ9gGMO8HLO9_om_eK9lUdQuZ6aXxw&oe=69660765&_nc_sid=10d13b","https://www.threads.com/@lylyan_zhen91","lylyan_zhen91","2025-12-24T08:36:13.000Z","1766565373","false","false","reply","0","19",,,"0","0","DSo8SZ-CRHP","jhonsitorus8","https://www.threads.com/@lylyan_zhen91/post/DSo8SZ-CRHP","0","2026-01-08T22:14:15.051291Z",,"ohhh begitu loe bahlul pantat monyet emang negara bisa di pimpin oleh kalian para pemimpin dan pemerintah saja sedangkan rakyat tidak ada dalam pembentukan kerja untuk membangun sebuah negara yang berdaulat loe pikit bahlul pantat babi negara tanpa rakyat bisa hidup",
"15nia","false","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/599666813_17918263959219669_7844653495783092979_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QGYQng7ArnVYfU7zL0TA3CwKmtXMUVBifKSDJfWMtDwtMmWrwiK1galMBKBnH8dwkw&_nc_ohc=UbDBwFBVEvkQ7kNvwFIqRSp&_nc_gid=h2lzhwcNGgOVWSK81me8UQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afo6FSNCmRjc5U-HlGaYm9XWnOPkoOILyD6nO4qXkQN6-Q&oe=69660B14&_nc_sid=10d13b","https://www.threads.com/@iam15nia","iam15nia","2025-12-24T08:42:37.000Z","1766565757","false","false","reply","0","19",,,"0","0","DSo9BSxkx06","jhonsitorus8","https://www.threads.com/@iam15nia/post/DSo9BSxkx06","0","2026-01-08T22:14:15.051308Z",,"Mereka ga minta persetujuan rakyat dulu? Kan katanya wakil rakyat. Setau aku sebelum jadi kebijakan ada yg namanya uji publik, tapi jalang ga sih selama ini?",
"Chandra Dewi Rismantojo","false","https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/464808598_1599362370666359_8241162915217585428_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41NDAuYzIifQ&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGYQng7ArnVYfU7zL0TA3CwKmtXMUVBifKSDJfWMtDwtMmWrwiK1galMBKBnH8dwkw&_nc_ohc=OBvH21Cg6oMQ7kNvwHKogYE&_nc_gid=h2lzhwcNGgOVWSK81me8UQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afotz-p5R5eDzBM2F2laFXrzpugXHABJ1yhZs7JDeSYysg&oe=6965F7AF&_nc_sid=10d13b","https://www.threads.com/@chdewi.ris","chdewi.ris","2025-12-24T08:32:55.000Z","1766565175","false","false","reply","0","19",,,"0","0","DSo76SrD7Rg","jhonsitorus8","https://www.threads.com/@chdewi.ris/post/DSo76SrD7Rg","0","2026-01-08T22:14:15.051323Z",,"Ada sekolah ipdn. Lulusan terbaik ipdn tiap daerah jadikan pimpinan daerah. Ilmunya ada jadi ngga asal kimpin daerah. Kompetisi terbuka.",
"Arto Dewis","false","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/591169227_17857804368561034_2535957683420902656_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGYQng7ArnVYfU7zL0TA3CwKmtXMUVBifKSDJfWMtDwtMmWrwiK1galMBKBnH8dwkw&_nc_ohc=WDYThs-HwkUQ7kNvwFv6FrI&_nc_gid=h2lzhwcNGgOVWSK81me8UQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfpylEjzFoxPMyHjJhzuF_mLVkoARVySmJ7mZNUKQSYUaw&oe=6965EC72&_nc_sid=10d13b","https://www.threads.com/@arto.dewisthq","arto.dewisthq","2025-12-24T09:34:48.000Z","1766568888","false","false","reply","0","19",,,"0","0","DSpC_eFkpKD","jhonsitorus8","https://www.threads.com/@arto.dewisthq/post/DSpC_eFkpKD","0","2026-01-08T22:14:15.051335Z",,"Bubarkan saja 👌💯",
"Biondy","false","https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/572549041_17849664957581435_3373198878584606405_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGYQng7ArnVYfU7zL0TA3CwKmtXMUVBifKSDJfWMtDwtMmWrwiK1galMBKBnH8dwkw&_nc_ohc=ELXiTAZZZ0kQ7kNvwGYhbeA&_nc_gid=h2lzhwcNGgOVWSK81me8UQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfoEWcGxr8Y6j6_Wt-qPBYBFLTT_m4RPBJoPCNvwThQYxg&oe=69660A57&_nc_sid=10d13b","https://www.threads.com/@biondy_tanyawan","biondy_tanyawan","2025-12-24T08:34:12.000Z","1766565252","false","false","reply","0","19",,,"0","0","DSo8DupEydu","jhonsitorus8","https://www.threads.com/@biondy_tanyawan/post/DSo8DupEydu","0","2026-01-08T22:14:15.051347Z",,"Mau gimana lagi. Gua cuma bisa naikin golkar ke juara 2 partai terburuk di listku.",
